도로롱;도로롱;냐옹테트;미호;큐룰리스;파이호;큐룰리스;찌릿도치;핑토;번개냥;초토리;건다리;건다리;펭키;펭키;까부냥;큐룰리스;냐옹테트;큐룰리스;까부냥;펭키;모프링 ;가시공주 ;알록새 ;뚱코알라;냐옹테트;밀피;마호 ;켈시 ;라비 ;찌릿도치;캔디쉽;파이호;토푸리 ;고스문;미호;미호;달서니 ;베리고트 ;청부리;썬더 키드;루나티;캔디쉽;캔디쉽;달서니 ;아테노울;질풍수리 ;질풍수리 ;윈드디어;돌진돼지;루나티;마그피스;고스문;모프링 ;썬더 키드;몽지;몽지;몽마둥이;켈시 ;마그피스;도도롱 ;초토리;뚱코알라;핑크뇽;돌진돼지;마스크로우 ;루나리스 ;신령사슴 ;드릴북이;루나티;루나리스 ;고스호스 ;알록새 ;고스문;고스호스 ;돌진돼지;로빈몽 ;블러드캐티 ;핑토;마호 ;루나리스 ;썬더 키드;큐룰리스;다크울프 ;고릴레이지 ;다크울프 ;드릴북이;신령사슴 ;샤키드 ;가시공주 ;몽마둥이;켈시 ;달서니 ;블러드캐티 ;블러드캐티 ;찌릿도치;찌릿도치;윈드디어;베비뇽;샤키드 ;비나이트 ;얼음 사슴;루미카이트;마호 ;불꽃밤비;돌진돼지;도도롱 ;드릴북이;윈드디어;달서니 ;멜파카;얼음 사슴;달서니 ;윈드디어;밀카우 ;두더비;초롱이;밀카우 ;썬도그 ;불이리 ;플로라디노 ;라브라돈;로빈몽 ;멜파카;도도롱 ;빙호 ;냥뱃 ;불이리 ;라브라돈;드릴북이;신령사슴 ;베비뇽;빙호 ;플로리나 ;빙호 ;불페르노 ;불페르노 ;플로리나 
고스문;토푸리 ;모프링 ;켈시 ;몽지;썬더 키드;켈시 ;루나티;돌진돼지;두더비;플로라디노 ;몽마둥이;몽마둥이;마호 ;마호 ;마그피스;몽지;고스문;초롱이;토푸리 ;마호 ;루나리스 ;돌진돼지;마호 ;캔디쉽;고스문;마그피스;윈드디어;마스크로우 ;두더비;캔디쉽;블러드캐티 ;썬더 키드;샤키드 ;샤맨더 ;켈시 ;켈시 ;빙호 ;냥뱃 ;고스호스 ;로빈몽 ;초토리;블러드캐티 ;블러드캐티 ;빙호 ;썬더 키드;드릴북이;드릴북이;불페르노 ;달서니 ;초토리;샤키드 ;루나리스 ;도마맨 ;질풍수리 ;다크울프 ;다크울프 ;비오레타 ;비나이트 ;샤키드 ;만티파이어 ;베비뇽;썬더 키드;냥뱃 ;달서니 ;멜파카;베리고트 ;썬도그 ;썬더콘 ;초토리;신령사슴 ;달서니 ;불꽃밤비;루나리스 ;달서니 ;달서니 ;불이리 ;불이리 ;돌진돼지;윈드디어;신령사슴 ;로빈몽 ;몽지;얼음 사슴;라브라돈;루미카이트;버드래곤 ;썬도그 ;도도롱 ;돌진돼지;고릴레이지 ;마스크로우 ;플로리나 ;플로라디노 ;플로라디노 ;루나티;캔디쉽;베비뇽;헬고트 ;밀카우 ;멜파카;썬더콘 ;썬더콘 ;윈드디어;윈드디어;핑크뇽;만티파이어 ;버드래곤 ;불페르노 ;빙호 ;캐티메이지 ;캐티메이지 ;플로리나 ;불페르노 ;만티파이어 ;고릴레이지 ;다크울프 ;썬도그 ;씨무기 ;불무사 ;불무사 ;썬더콘 ;불이리 ;만티파이어 ;만티파이어 ;아누비스 ;아누비스 ;버드래곤 ;썬더콘 ;버드래곤 ;썬도그 ;불무사 ;아누비스 ;헬고트 ;헬고트 ;헬고트 ;헬고트 ;헬고트 
미호;큐룰리스;까부냥;큐룰리스;번개냥;찌릿도치;건다리;알록새 ;고스문;뚱코알라;윈드디어;파이호;아테노울;청부리;청부리;큐룰리스;라비 ;밀피;파이호;큐룰리스;가시공주 ;마그피스;모프링 ;가시공주 ;펭키;미호;큐룰리스;고스호스 ;초롱이;뚱코알라;펭키;마호 ;찌릿도치;켈시 ;켈시 ;건다리;건다리;신령사슴 ;밀카우 ;모프링 ;루나티;불꽃밤비;산령사슴 ;마호 ;신령사슴 ;찌릿도치;블러드캐티 ;블러드캐티 ;달서니 ;루나리스 ;마호 ;몽지;마그피스;토푸리 ;캔디쉽;두더비;두더비;썬더 키드;몽마둥이;몽지;얼음 사슴;달서니 ;유령건다리 ;신령사슴 ;루나리스 ;비오레타 ;샤키드 ;멜파카;불이리 ;고스호스 ;마스크로우 ;돌진돼지;가시공주 ;켈시 ;도마맨 ;루나리스 ;초토리;윈드디어;고스문;돌진돼지;샤키드 ;루나티;번개냥;고릴레이지 ;로빈몽 ;질풍수리 ;플로라디노 ;도도롱 ;다크울프 ;고스문;썬더 키드;몽마둥이;베리고트 ;윈드디어;윈드디어;알록새 ;알록새 ;달서니 ;플로리나 ;다크울프 ;고릴레이지 ;드릴북이;드릴북이;돌진돼지;돌진돼지;루나리스 ;루미카이트;불이리 ;달서니 ;베리고트 ;라브라돈;드릴북이;핑크뇽;달서니 ;얼음 사슴;썬더 키드;썬더 키드;멜파카;만티파이어 ;베비뇽;불페르노 ;드릴북이;초토리;라브라돈;루미카이트;썬도그 ;썬도그 ;플로라디노 ;불이리 ;플로라디노 ;도도롱 ;플로리나 ;썬도그 ;냥뱃 ;냥뱃 ;빙호 ;빙호 ;냥뱃 
미호;미호;까부냥;큐룰리스;번개냥;뚱코알라;건다리;알록새 ;고스문;아테노울;윈드디어;파이호;아테노울;청부리;청부리;큐룰리스;라비 ;밀피;파이호;큐룰리스;청부리;토푸리 ;모프링 ;가시공주 ;펭키;미호;큐룰리스;고스호스 ;초롱이;뚱코알라;펭키;마호 ;찌릿도치;켈시 ;켈시 ;건다리;유령건다리 ;베리고트 ;밀카우 ;핑토;루나티;불꽃밤비;루나티;마호 ;신령사슴 ;찌릿도치;블러드캐티 ;블러드캐티 ;달서니 ;루나리스 ;마호 ;몽지;마그피스;토푸리 ;캔디쉽;몽마둥이;두더비;썬더 키드;몽마둥이;몽지;얼음 사슴;윈드디어;찌릿도치;신령사슴 ;루나리스 ;비오레타 ;샤키드 ;멜파카;불이리 ;고스호스 ;마스크로우 ;돌진돼지;가시공주 ;마그피스;도마맨 ;도마맨 ;초토리;초토리;고스문;돌진돼지;샤키드 ;루나티;번개냥;고릴레이지 ;로빈몽 ;질풍수리 ;플로라디노 ;도도롱 ;다크울프 ;고스문;썬더 키드;초롱이;핑크뇽;윈드디어;윈드디어;알록새 ;펭키;달서니 ;플로리나 ;비나이트 ;비오레타 ;드릴북이;드릴북이;고스호스 ;돌진돼지;루나리스 ;루미카이트;불이리 ;달서니 ;베리고트 ;라브라돈;라브라돈;핑크뇽;달서니 ;얼음 사슴;썬더 키드;두더비;멜파카;만티파이어 ;베비뇽;불페르노 ;드릴북이;초토리;루미카이트;루미카이트;썬도그 ;썬도그 ;플로라디노 ;불이리 ;플로라디노 ;도도롱 ;플로리나 ;썬도그 ;냥뱃 ;냥뱃 ;플로리나 ;빙호 ;빙호 
달서니 ;달서니 ;달서니 ;베리고트 ;신령사슴 ;얼음 사슴;신령사슴 ;드릴북이;불페르노 ;멜파카;트로피티 ;도도롱 ;도도롱 ;불이리 ;불이리 ;핑크뇽;밀카우 ;달서니 ;밀카우 ;핑크뇽;불이리 ;플로리나 ;베비뇽;불이리 ;라브라돈;달서니 ;베리고트 ;버드래곤 ;냥뱃 ;멜파카;드릴북이;썬더콘 ;얼음 사슴;빙호 ;빙호 ;신령사슴 ;베리고트 ;초판다 ;모프킹 ;플로라디노 ;썬더콘 ;버드래곤 ;썬더콘 ;버드래곤 ;나이트윙 ;루미카이트;소름냥이 ;아주리비 ;움포;헬고트 ;버드래곤 ;냥뱃 ;플로리나 ;불페르노 ;썬더콘 ;썬도그 ;썬도그 ;만티파이어 ;썬도그 ;냥뱃 ;적토조;킹파카 ;라브라돈;나이트윙 ;헬고트 ;씨무기 ;헬고트 ;모프킹 ;퀸비나;버드래곤 ;일렉판다;불무사 ;플로라디노 ;빙호 ;불무사 ;불무사 ;아주리비 ;귀요비 ;불페르노 ;불무사 ;헬고트 ;썬더콘 ;신령사슴 ;실피아;Penking;실피아;볼카노 ;모프킹 ;아누비스 ;불페르노 ;만티파이어 ;썬도그 ;실키누 ;트로피티 ;트로피티 ;드릴북이;드릴북이;움포;헤로롱 ;아누비스 ;실피아;파이린 ;페스키 ;불무사 ;불무사 ;릴린 ;적토조;퀸비나;실키누 ;초판다 ;파이린 ;파이린 ;실키누 ;실키누 ;적토조;만티파이어 ;만티파이어 ;적토조;라이버드 ;레비드라 ;헤로롱 ;장수벌레 ;아주리비 ;파이린 ;적토조;라이버드 ;라이버드 ;썬더판다;장수벌레 ;볼카노 ;모프킹 ;헤로롱 ;데스 스팅;데스 스팅;데스 스팅;헤로롱 ;데스 스팅;데스 스팅
베리고트 ;신령사슴 ;달서니 ;밀카우 ;도도롱 ;라브라돈;도도롱 ;플로라디노 ;플로리나 ;루미카이트;실키누 ;얼음 사슴;얼음 사슴;플로라디노 ;플로라디노 ;신령사슴 ;멜파카;핑크뇽;멜파카;신령사슴 ;플로라디노 ;빙호 ;불페르노 ;베비뇽;드릴북이;베리고트 ;신령사슴 ;불무사 ;썬도그 ;라브라돈;불이리 ;버드래곤 ;드릴북이;썬도그 ;냥뱃 ;밀카우 ;밀카우 ;모프킹 ;썬더판다;불페르노 ;버드래곤 ;불무사 ;버드래곤 ;불무사 ;모프킹 ;드릴북이;귀요비 ;트로피티 ;실키누 ;헬고트 ;불무사 ;썬도그 ;냥뱃 ;빙호 ;썬더콘 ;만티파이어 ;만티파이어 ;캐티메이지 ;만티파이어 ;썬도그 ;파이린 ;실키누 ;드릴북이;모프킹 ;헬고트 ;실피아;아누비스 ;적토조;레비드라 ;불무사 ;아누비스 ;헬고트 ;베비뇽;냥뱃 ;헬고트 ;헬고트 ;트로피티 ;킹파카 ;빙호 ;불무사 ;아누비스 ;버드래곤 ;도도롱 ;Penking;아주리비 ;Penking;레비드라 ;적토조;실피아;플로리나 ;썬더콘 ;만티파이어 ;나이트윙 ;움포;움포;불이리 ;불이리 ;실키누 ;데스 스팅;실피아;실피아;퀸비나;퀸비나;불무사 ;헬고트 ;헬고트 ;파이린 ;레비드라 ;초판다 ;나이트윙 ;장수벌레 ;장수벌레 ;나이트윙 ;초판다 ;파이린 ;썬더콘 ;캐티메이지 ;파이린 ;헬가루다;헤로롱 ;헤로롱 ;볼카노 ;트로피티 ;페스키 ;페스키 ;라이버드 ;라이버드 ;그린모스 ;볼카노 ;그린모스 ;적토조;데스 스팅;라이버드 ;라이버드 ;라이버드 ;데스 스팅;데스 스팅;라이버드 
청부리;가시공주 ;알록새 ;핑토;고스문;켈시 ;모프링 ;두더비;루나티;마그피스;드릴북이;토푸리 ;마그피스;썬더 키드;썬더 키드;가시공주 ;고스문;알록새 ;고스문;가시공주 ;썬더 키드;마호 ;캔디쉽;썬더 키드;초롱이;알록새 ;가시공주 ;질풍수리 ;돌진돼지;켈시 ;몽마둥이;비오레타 ;켈시 ;돌진돼지;고스호스 ;모프링 ;핑토;플로라디노 ;불페르노 ;캔디쉽;다크울프 ;고릴레이지 ;다크울프 ;고릴레이지 ;베비뇽;몽지;멜파카;멜파카;드릴북이;초토리;고릴레이지 ;돌진돼지;불꽃밤비;마호 ;비나이트 ;루나리스 ;루나리스 ;샤키드 ;루나리스 ;돌진돼지;빙호 ;드릴북이;몽지;베비뇽;초토리;베리고트 ;윈드디어;플로리나 ;만티파이어 ;질풍수리 ;달서니 ;블러드캐티 ;썬더 키드;고스호스 ;블러드캐티 ;블러드캐티 ;얼음 사슴;루미카이트;마호 ;로빈몽 ;윈드디어;다크울프 ;모프링 ;신령사슴 ;밀카우 ;신령사슴 ;만티파이어 ;불페르노 ;달서니 ;루나티;샤키드 ;도마맨 ;플로라디노 ;라브라돈;라브라돈;두더비;몽마둥이;드릴북이;버드래곤 ;달서니 ;베리고트 ;썬도그 ;썬도그 ;질풍수리 ;로빈몽 ;윈드디어;냥뱃 ;만티파이어 ;불이리 ;플로라디노 ;냥뱃 ;썬도그 ;불이리 ;불이리 ;빙호 ;샤키드 ;루나리스 ;빙호 ;헬고트 ;썬더콘 ;썬더콘 ;썬도그 ;얼음 사슴;냥뱃 ;냥뱃 ;불무사 ;헬고트 ;캐티메이지 ;만티파이어 ;캐티메이지 ;플로리나 ;버드래곤 ;불무사 ;불무사 ;불무사 ;버드래곤 ;불무사 ;불무사 
썬더 키드;캔디쉽;썬더 키드;루나티;마호 ;돌진돼지;마호 ;샤키드 ;고릴레이지 ;돌진돼지;썬도그 ;고스호스 ;고스호스 ;샤키드 ;샤키드 ;캔디쉽;마호 ;썬더 키드;불꽃밤비;캔디쉽;마스크로우 ;질풍수리 ;다크울프 ;마스크로우 ;루나리스 ;썬더 키드;캔디쉽;도도롱 ;초토리;돌진돼지;루나리스 ;신령사슴 ;돌진돼지;블러드캐티 ;로빈몽 ;루나티;루나티;썬더콘 ;버드래곤 ;다크울프 ;베리고트 ;밀카우 ;신령사슴 ;신령사슴 ;썬더콘 ;도마맨 ;빙호 ;냥뱃 ;만티파이어 ;라브라돈;밀카우 ;블러드캐티 ;질풍수리 ;질풍수리 ;핑크뇽;윈드디어;윈드디어;달서니 ;윈드디어;블러드캐티 ;불무사 ;만티파이어 ;루나리스 ;썬더콘 ;라브라돈;베비뇽;드릴북이;불무사 ;헬고트 ;밀카우 ;불이리 ;얼음 사슴;비나이트 ;로빈몽 ;얼음 사슴;루미카이트;냥뱃 ;썬도그 ;고릴레이지 ;멜파카;드릴북이;베리고트 ;마호 ;불페르노 ;플로리나 ;불페르노 ;아누비스 ;버드래곤 ;플로라디노 ;고릴레이지 ;달서니 ;초토리;썬더콘 ;썬도그 ;썬도그 ;샤키드 ;루나리스 ;만티파이어 ;실피아;플로라디노 ;베비뇽;헬고트 ;헬고트 ;도도롱 ;멜파카;드릴북이;불무사 ;아누비스 ;캐티메이지 ;썬더콘 ;헬고트 ;헬고트 ;캐티메이지 ;만티파이어 ;불무사 ;달서니 ;윈드디어;불무사 ;킹파카 ;씨무기 ;실피아;헬고트 ;냥뱃 ;불무사 ;불무사 ;귀요비 ;트로피티 ;아누비스 ;헬고트 ;아누비스 ;버드래곤 ;실피아;아주리비 ;아주리비 ;아주리비 ;Penking;Penking;소름냥이 
루나티;루나티;캔디쉽;마호 ;고스호스 ;루나리스 ;고스호스 ;비나이트 ;로빈몽 ;도마맨 ;만티파이어 ;돌진돼지;돌진돼지;다크울프 ;다크울프 ;마호 ;돌진돼지;캔디쉽;돌진돼지;루나티;다크울프 ;블러드캐티 ;질풍수리 ;다크울프 ;샤키드 ;캔디쉽;마호 ;얼음 사슴;윈드디어;루나리스 ;샤키드 ;도도롱 ;루나리스 ;초토리;초토리;불꽃밤비;불꽃밤비;버드래곤 ;불무사 ;고릴레이지 ;밀카우 ;멜파카;밀카우 ;도도롱 ;버드래곤 ;루나리스 ;썬도그 ;썬도그 ;썬더콘 ;드릴북이;도도롱 ;윈드디어;블러드캐티 ;로빈몽 ;신령사슴 ;달서니 ;달서니 ;달서니 ;달서니 ;윈드디어;헬고트 ;캐티메이지 ;샤키드 ;버드래곤 ;드릴북이;불페르노 ;불이리 ;불무사 ;아누비스 ;멜파카;플로라디노 ;라브라돈;비오레타 ;블러드캐티 ;드릴북이;드릴북이;썬도그 ;만티파이어 ;로빈몽 ;루미카이트;플로라디노 ;신령사슴 ;고스호스 ;플로리나 ;냥뱃 ;빙호 ;씨무기 ;불무사 ;불페르노 ;질풍수리 ;핑크뇽;윈드디어;썬더콘 ;만티파이어 ;만티파이어 ;마스크로우 ;마스크로우 ;캐티메이지 ;소름냥이 ;베비뇽;플로리나 ;헬고트 ;아누비스 ;얼음 사슴;라브라돈;불이리 ;헬고트 ;씨무기 ;썬더콘 ;버드래곤 ;헬고트 ;헬고트 ;썬더콘 ;썬더콘 ;헬고트 ;베리고트 ;달서니 ;불무사 ;실키누 ;실피아;Penking;아누비스 ;썬도그 ;헬고트 ;헬고트 ;킹파카 ;움포;실피아;아누비스 ;실피아;불무사 ;Penking;트로피티 ;트로피티 ;트로피티 ;아주리비 ;아주리비 ;귀요비 
캔디쉽;캔디쉽;썬더 키드;루나티;마호 ;돌진돼지;마호 ;샤키드 ;고릴레이지 ;돌진돼지;만티파이어 ;고스호스 ;돌진돼지;마스크로우 ;마스크로우 ;캔디쉽;불꽃밤비;썬더 키드;고스호스 ;캔디쉽;마스크로우 ;질풍수리 ;비오레타 ;비나이트 ;루나리스 ;썬더 키드;루나티;도도롱 ;초토리;돌진돼지;루나리스 ;신령사슴 ;도마맨 ;블러드캐티 ;블러드캐티 ;산령사슴 ;루나티;썬더콘 ;버드래곤 ;다크울프 ;신령사슴 ;밀카우 ;신령사슴 ;밀카우 ;썬더콘 ;루나리스 ;냥뱃 ;냥뱃 ;만티파이어 ;드릴북이;밀카우 ;블러드캐티 ;로빈몽 ;질풍수리 ;베리고트 ;윈드디어;윈드디어;달서니 ;윈드디어;초토리;불무사 ;만티파이어 ;루나리스 ;버드래곤 ;라브라돈;베비뇽;드릴북이;불무사 ;아누비스 ;도도롱 ;불이리 ;얼음 사슴;다크울프 ;로빈몽 ;루미카이트;라브라돈;썬도그 ;썬도그 ;질풍수리 ;멜파카;불이리 ;베리고트 ;마호 ;불페르노 ;빙호 ;플로리나 ;아누비스 ;버드래곤 ;플로라디노 ;고릴레이지 ;달서니 ;윈드디어;썬더콘 ;썬도그 ;썬도그 ;샤키드 ;샤키드 ;만티파이어 ;Penking;플로라디노 ;불페르노 ;헬고트 ;헬고트 ;멜파카;얼음 사슴;드릴북이;불무사 ;아누비스 ;캐티메이지 ;썬더콘 ;헬고트 ;헬고트 ;썬더콘 ;캐티메이지 ;불무사 ;달서니 ;달서니 ;불무사 ;움포;씨무기 ;실피아;헬고트 ;냥뱃 ;헬고트 ;불무사 ;트로피티 ;트로피티 ;씨무기 ;헬고트 ;아누비스 ;불무사 ;실피아;귀요비 ;아주리비 ;아주리비 ;Penking;소름냥이 ;아주리비 
캔디쉽;루나티;썬더 키드;마호 ;고스호스 ;루나리스 ;불꽃밤비;마스크로우 ;질풍수리 ;돌진돼지;만티파이어 ;돌진돼지;돌진돼지;비나이트 ;비나이트 ;루나티;고스호스 ;캔디쉽;돌진돼지;루나티;다크울프 ;로빈몽 ;고릴레이지 ;다크울프 ;샤키드 ;캔디쉽;마호 ;멜파카;윈드디어;도마맨 ;샤키드 ;밀카우 ;루나리스 ;초토리;블러드캐티 ;마호 ;마호 ;버드래곤 ;불무사 ;고릴레이지 ;신령사슴 ;도도롱 ;밀카우 ;산령사슴 ;버드래곤 ;루나리스 ;냥뱃 ;썬도그 ;캐티메이지 ;드릴북이;도도롱 ;초토리;블러드캐티 ;로빈몽 ;신령사슴 ;달서니 ;달서니 ;달서니 ;윈드디어;윈드디어;헬고트 ;만티파이어 ;루나리스 ;버드래곤 ;드릴북이;불페르노 ;불이리 ;불무사 ;아누비스 ;멜파카;플로라디노 ;라브라돈;다크울프 ;블러드캐티 ;라브라돈;드릴북이;썬도그 ;썬도그 ;질풍수리 ;얼음 사슴;불이리 ;신령사슴 ;불꽃밤비;플로리나 ;빙호 ;빙호 ;씨무기 ;불무사 ;베비뇽;질풍수리 ;달서니 ;윈드디어;썬더콘 ;만티파이어 ;만티파이어 ;마스크로우 ;샤키드 ;캐티메이지 ;Penking;베비뇽;불페르노 ;헬고트 ;헬고트 ;얼음 사슴;루미카이트;드릴북이;헬고트 ;아누비스 ;썬더콘 ;썬더콘 ;헬고트 ;헬고트 ;썬더콘 ;썬더콘 ;불무사 ;핑크뇽;달서니 ;불무사 ;실키누 ;실피아;Penking;아누비스 ;썬도그 ;헬고트 ;헬고트 ;트로피티 ;움포;실피아;아누비스 ;씨무기 ;불무사 ;Penking;트로피티 ;귀요비 ;트로피티 ;소름냥이 ;아주리비 ;아주리비 
달서니 ;핑크뇽;달서니 ;신령사슴 ;밀카우 ;얼음 사슴;신령사슴 ;불이리 ;불페르노 ;멜파카;킹파카 ;도도롱 ;멜파카;불이리 ;불이리 ;베리고트 ;밀카우 ;달서니 ;도도롱 ;핑크뇽;불이리 ;플로리나 ;베비뇽;플로라디노 ;드릴북이;달서니 ;베리고트 ;불무사 ;썬도그 ;얼음 사슴;드릴북이;버드래곤 ;루미카이트;냥뱃 ;빙호 ;신령사슴 ;신령사슴 ;나이트윙 ;모프킹 ;베비뇽;썬더콘 ;버드래곤 ;썬더콘 ;버드래곤 ;나이트윙 ;라브라돈;아주리비 ;아주리비 ;실키누 ;헬고트 ;버드래곤 ;냥뱃 ;빙호 ;플로리나 ;썬더콘 ;썬도그 ;만티파이어 ;만티파이어 ;썬도그 ;냥뱃 ;적토조;움포;라브라돈;나이트윙 ;헬고트 ;실피아;헬고트 ;적토조;퀸비나;버드래곤 ;아누비스 ;불무사 ;플로라디노 ;빙호 ;불무사 ;헬고트 ;귀요비 ;트로피티 ;불페르노 ;불무사 ;헬고트 ;썬더콘 ;밀카우 ;실피아;Penking;실피아;볼카노 ;모프킹 ;씨무기 ;불페르노 ;만티파이어 ;썬도그 ;초판다 ;트로피티 ;트로피티 ;드릴북이;드릴북이;움포;헤로롱 ;아누비스 ;실피아;페스키 ;장수벌레 ;불무사 ;불무사 ;헬고트 ;파이린 ;볼카노 ;실키누 ;초판다 ;파이린 ;파이린 ;실키누 ;실키누 ;적토조;캐티메이지 ;만티파이어 ;적토조;라이버드 ;레비드라 ;헤로롱 ;장수벌레 ;아주리비 ;파이린 ;파이린 ;라이버드 ;라이버드 ;레비드라 ;퀸비나;레비드라 ;모프킹 ;헤로롱 ;라이버드 ;데스 스팅;데스 스팅;헤로롱 ;데스 스팅;데스 스팅
아테노울;뚱코알라;라비 ;찌릿도치;펭키;가시공주 ;찌릿도치;토푸리 ;몽마둥이;청부리;신령사슴 ;알록새 ;알록새 ;마그피스;마그피스;뚱코알라;펭키;파이호;알록새 ;뚱코알라;마그피스;두더비;몽지;켈시 ;모프링 ;파이호;찌릿도치;샤키드 ;캔디쉽;가시공주 ;고스문;루나리스 ;가시공주 ;썬더 키드;썬더 키드;찌릿도치;찌릿도치;루미카이트;드릴북이;몽지;도마맨 ;루나리스 ;루나리스 ;루나리스 ;라브라돈;핑토;달서니 ;달서니 ;도도롱 ;비오레타 ;루나리스 ;캔디쉽;썬더 키드;두더비;돌진돼지;마호 ;마호 ;불꽃밤비;루나티;캔디쉽;플로라디노 ;밀카우 ;모프링 ;라브라돈;다크울프 ;초토리;질풍수리 ;불이리 ;플로리나 ;샤키드 ;질풍수리 ;비나이트 ;켈시 ;썬더 키드;다크울프 ;다크울프 ;베리고트 ;베리고트 ;몽마둥이;마스크로우 ;질풍수리 ;돌진돼지;펭키;윈드디어;달서니 ;윈드디어;빙호 ;드릴북이;블러드캐티 ;몽마둥이;고스호스 ;루나티;얼음 사슴;신령사슴 ;신령사슴 ;고스문;고스문;밀카우 ;만티파이어 ;블러드캐티 ;초토리;불페르노 ;불페르노 ;샤키드 ;마스크로우 ;고릴레이지 ;플로라디노 ;빙호 ;멜파카;얼음 사슴;베비뇽;베비뇽;멜파카;도도롱 ;불이리 ;고스호스 ;마호 ;불이리 ;버드래곤 ;냥뱃 ;썬도그 ;불페르노 ;핑크뇽;플로라디노 ;플로라디노 ;썬더콘 ;썬더콘 ;냥뱃 ;플로리나 ;빙호 ;드릴북이;썬도그 ;썬더콘 ;캐티메이지 ;썬더콘 ;만티파이어 ;만티파이어 ;캐티메이지 
질풍수리 ;질풍수리 ;고릴레이지 ;블러드캐티 ;초토리;달서니 ;블러드캐티 ;신령사슴 ;루미카이트;윈드디어;씨무기 ;윈드디어;윈드디어;신령사슴 ;신령사슴 ;로빈몽 ;초토리;고릴레이지 ;윈드디어;로빈몽 ;밀카우 ;라브라돈;멜파카;밀카우 ;핑크뇽;질풍수리 ;로빈몽 ;썬도그 ;불이리 ;달서니 ;베리고트 ;냥뱃 ;달서니 ;드릴북이;드릴북이;블러드캐티 ;블러드캐티 ;소름냥이 ;귀요비 ;멜파카;빙호 ;썬도그 ;냥뱃 ;냥뱃 ;아주리비 ;달서니 ;헬고트 ;헬고트 ;실피아;썬더콘 ;썬도그 ;불이리 ;드릴북이;라브라돈;빙호 ;플로라디노 ;베비뇽;불페르노 ;플로라디노 ;불이리 ;움포;실피아;달서니 ;아주리비 ;캐티메이지 ;불무사 ;썬더콘 ;트로피티 ;나이트윙 ;썬도그 ;버드래곤 ;만티파이어 ;도도롱 ;드릴북이;만티파이어 ;캐티메이지 ;아누비스 ;아누비스 ;아비스고트;만티파이어 ;썬더콘 ;빙호 ;초토리;불무사 ;헬고트 ;헬고트 ;모프킹 ;트로피티 ;불무사 ;얼음 사슴;불페르노 ;플로라디노 ;Penking;아누비스 ;씨무기 ;신령사슴 ;베리고트 ;실피아;파이린 ;버드래곤 ;불무사 ;초판다 ;초판다 ;썬도그 ;만티파이어 ;썬더콘 ;실키누 ;모프킹 ;실피아;Penking;실키누 ;실키누 ;Penking;실피아;움포;불페르노 ;베비뇽;킹파카 ;그린모스 ;적토조;파이린 ;나이트윙 ;아누비스 ;실키누 ;실키누 ;볼카노 ;레비드라 ;모프킹 ;나이트윙 ;모프킹 ;트로피티 ;파이린 ;볼카노 ;퀸비나;퀸비나;파이린 ;장수벌레 ;장수벌레 
질풍수리 ;로빈몽 ;고릴레이지 ;블러드캐티 ;초토리;달서니 ;초토리;신령사슴 ;루미카이트;달서니 ;실피아;윈드디어;윈드디어;밀카우 ;밀카우 ;로빈몽 ;윈드디어;질풍수리 ;윈드디어;로빈몽 ;밀카우 ;드릴북이;얼음 사슴;도도롱 ;베리고트 ;질풍수리 ;블러드캐티 ;썬도그 ;플로라디노 ;달서니 ;베리고트 ;냥뱃 ;달서니 ;불이리 ;드릴북이;블러드캐티 ;블러드캐티 ;아주리비 ;트로피티 ;멜파카;냥뱃 ;썬도그 ;냥뱃 ;썬도그 ;아주리비 ;달서니 ;헬고트 ;아비스고트;실피아;썬더콘 ;썬도그 ;불이리 ;드릴북이;라브라돈;빙호 ;베비뇽;베비뇽;불페르노 ;플로라디노 ;불이리 ;실키누 ;실피아;핑크뇽;아주리비 ;썬더콘 ;불무사 ;썬더콘 ;킹파카 ;모프킹 ;썬도그 ;버드래곤 ;만티파이어 ;도도롱 ;드릴북이;캐티메이지 ;캐티메이지 ;아누비스 ;아누비스 ;라브라돈;만티파이어 ;버드래곤 ;빙호 ;초토리;불무사 ;헬고트 ;헬고트 ;모프킹 ;트로피티 ;불무사 ;루미카이트;불페르노 ;플로라디노 ;Penking;씨무기 ;씨무기 ;신령사슴 ;신령사슴 ;실피아;파이린 ;불무사 ;불무사 ;초판다 ;나이트윙 ;만티파이어 ;만티파이어 ;썬더콘 ;실키누 ;모프킹 ;Penking;소름냥이 ;실키누 ;초판다 ;Penking;실피아;움포;플로리나 ;불페르노 ;움포;그린모스 ;적토조;파이린 ;나이트윙 ;아누비스 ;실키누 ;실키누 ;레비드라 ;레비드라 ;적토조;나이트윙 ;모프킹 ;트로피티 ;파이린 ;볼카노 ;퀸비나;볼카노 ;페스키 ;장수벌레 ;퀸비나
